;Cod_setor;lat;long;TIPO;income;longevity;literacy;population
470;352990608000001;-47.5432315584987;-24.318324058575083;URBANO;0.5438892487918418;0.85;0.943040745076944;1021.0
471;352990608000002;-47.548773203589036;-24.326915881878076;RURAL;0.4825066669425141;0.85;0.9336205658480542;294.0
472;352990608000003;-47.53555025361001;-24.232399065198916;RURAL;0.4858708476105666;0.7833333333333333;0.9149029982363316;306.0
473;352990608000004;-47.565337841324144;-24.325862220695626;RURAL;0.4421535964256007;0.8833333333333333;0.9402818844864972;525.0
474;352990608000005;-47.56789946557117;-24.32623203741104;RURAL;0.4576702566897345;0.8166666666666667;0.9305477131564088;459.0
475;352990610000001;-47.374379948141986;-24.248354098135895;URBANO;0.5462057822910138;0.8666666666666667;0.9766454352441616;185.0
476;352990610000002;-47.33275013390192;-24.249288190277166;URBANO;0.4756618810104989;0.8833333333333333;0.9490196078431372;331.0
477;352990610000003;-47.32315929593531;-24.214992303557302;RURAL;0.5201900650748384;0.8;0.9310897435897436;199.0
478;352990610000004;-47.31090682796204;-24.255769080004494;RURAL;0.4842259877736264;0.7666666666666667;0.8136752136752138;221.0
479;352990610000005;-47.348507833664954;-24.275459850567348;RURAL;0.5126700896061661;0.8333333333333334;0.9661458333333334;168.0
480;352990610000006;-47.37458099428011;-24.280461624596644;RURAL;0.5149484904868482;0.75;0.9405229981901018;491.0
481;352990610000007;-47.37940976479273;-24.15601291338024;RURAL;0.5537401056006763;0.85;0.9192615813305468;433.0
482;352990610000008;-47.33902168303447;-24.157722413613246;RURAL;0.3685812630549882;0.6833333333333333;0.6857142857142856;42.0
483;352990610000009;-47.32816868294153;-24.26521427312345;RURAL;0.4253234853934077;0.75;0.8921568627450981;79.0
484;352990615000001;-47.31940405975639;-24.150572407659354;URBANO;0.5340896238069662;0.8166666666666667;0.9636224160206718;799.0
485;352990615000002;-47.30030813270413;-24.118594750039097;RURAL;0.5410154927180402;0.8166666666666667;0.8713836477987421;364.0
486;352990615000003;-47.25177654509784;-24.053395015456424;RURAL;0.5526683711397465;0.8;0.8640350877192983;196.0
487;352990615000004;-47.19807685858014;-24.022845670190403;RURAL;0.5362551585484897;0.7666666666666667;0.9139388979814512;294.0
488;352990615000005;-47.20120878948244;-24.057785829274973;RURAL;0.45005154614717546;0.7333333333333333;0.9261437908496732;411.0
489;352990615000006;-47.327466933575145;-24.17122463117501;RURAL;0.497627671229557;0.7333333333333333;0.9118932597193466;289.0
490;352990615000007;-47.33505122422279;-24.18601254293474;RURAL;0.5204377976014775;0.75;0.8747366715281153;172.0
491;352990615000008;-47.36775692645744;-24.202352530210455;RURAL;0.4413617306515613;0.3333333333333333;0.9111111111111112;34.0
492;353620805000001;-47.880236204469455;-24.712480052791392;URBANO;0.6963516185160297;0.95;0.9968304278922346;763.0
493;353620805000002;-47.87710263732207;-24.70711813181087;URBANO;0.6427563431488597;0.9166666666666666;0.8788581213715908;857.0
494;353620805000003;-47.88253711876417;-24.71544478417726;URBANO;0.7129102534885957;0.9166666666666666;0.9939898289412852;841.0
495;353620805000004;-47.875160767021626;-24.71939019197244;URBANO;0.548561117716992;0.8666666666666667;0.9579189058123768;804.0
496;353620805000005;-47.88980014885381;-24.716723024305196;URBANO;0.6078956541368371;0.85;0.9798154429733378;620.0
497;353620805000006;-47.88228357343852;-24.722419554578718;URBANO;0.6326876428198145;0.8666666666666667;0.9572190929713272;1262.0
498;353620805000007;-47.89165006661687;-24.71033951763515;URBANO;0.5608190381240991;0.8166666666666667;0.9576193061635392;1103.0
499;353620805000008;-47.888217483397874;-24.700778842300537;URBANO;0.5585472499888923;0.8333333333333334;0.9689603708162556;1111.0
500;353620805000009;-47.87115080484623;-24.7135605660937;URBANO;0.5998623479383504;0.85;0.976713762428048;707.0
501;353620805000010;-47.86899289946865;-24.720556749831783;URBANO;0.5040392061273671;0.75;0.8619541473139488;1047.0
502;353620805000011;-47.875324257885936;-24.725861906451645;URBANO;0.537305405276113;0.9333333333333332;0.97084917617237;348.0
503;353620805000012;-47.873330141946454;-24.732431365983977;URBANO;0.5224571736719054;0.8166666666666667;0.9201927517836322;1306.0
504;353620805000013;-47.84731479641158;-24.660228843667703;RURAL;0.5419270014003376;0.8333333333333334;0.9163384652106455;316.0
505;353620805000014;-47.823415718163304;-24.724489471052927;RURAL;0.5216817997153803;0.8;0.9695015129797738;428.0
506;353620805000015;-47.85602216771018;-24.7581947875369;RURAL;0.5431848683063234;0.7833333333333333;0.9540229885057472;148.0
507;353620805000016;-47.918450713707045;-24.750774384314138;RURAL;0.5317579719333986;0.7333333333333333;0.9097318539066112;300.0
508;353620805000017;-47.926323521879794;-24.71744296760572;RURAL;0.6644633474916424;0.8166666666666667;0.9738562091503268;61.0
509;353620805000018;-47.91294923574367;-24.67999404744631;RURAL;0.553024247908251;0.8;0.8836524822695035;495.0
510;353620805000019;-47.89724310952309;-24.628226549612094;RURAL;0.5346182911145706;0.75;0.9660107673642706;1329.0
511;353620805000020;-47.84630902024469;-24.595933997332356;RURAL;0.5238070900492374;0.8333333333333334;0.962403651874579;1064.0
512;353620805000021;-47.78540126882615;-24.60088194773704;RURAL;0.4934080402972466;0.7833333333333333;0.9254773841040952;591.0
513;353620805000022;-47.8088126302499;-24.68271172286551;RURAL;0.4743861557382506;0.7333333333333333;0.9683864089370972;223.0
514;353620805000024;-47.88710792100871;-24.71988529843523;URBANO;0.6592805412195829;0.7333333333333333;0.9960518894529048;769.0
515;353620805000025;-47.88511685493842;-24.729156462443488;URBANO;0.5113371916540315;0.8;0.9147666974769778;576.0
516;353620805000026;-47.874218742540535;-24.728949642399417;URBANO;0.5755788627174055;0.8666666666666667;0.9714278922722196;504.0
517;353620805000027;-47.86552970729881;-24.641719891848666;RURAL;0.5089098515619671;0.8;0.9363833353775708;718.0
518;353620805000028;-47.87044349706311;-24.743011467064196;RURAL;0.39866500032885016;1.0;0.7102734663710274;92.0
519;353720605000001;-47.229094306906006;-24.272162315304136;URBANO;0.606087136107703;0.8166666666666667;0.9598309380077964;620.0
520;353720605000002;-47.252800104114066;-24.264581269942074;URBANO;0.5637220505436583;0.7833333333333333;0.9460139410735868;1293.0
521;353720605000003;-47.23162011239698;-24.27682426196546;URBANO;0.597471224490254;0.85;0.9502571294997662;912.0
522;353720605000004;-47.235768374938864;-24.28574588406644;URBANO;0.5673061066086774;0.85;0.9329734592892488;865.0
523;353720605000005;-47.24547110364224;-24.31016305216162;URBANO;0.5438922556239543;0.8;0.9422302737520128;1361.0
524;353720605000006;-47.23391955418364;-24.279500704967308;URBANO;0.5584171159654499;0.75;0.9449529008777564;970.0
525;353720605000007;-47.27549206534254;-24.214345759741118;RURAL;0.5788044712289093;0.8333333333333334;0.9800569800569802;147.0
526;353720605000008;-47.21978815602978;-24.209459207791006;RURAL;0.4890437655970243;0.7;0.955241460541814;402.0
527;353720605000009;-47.218292400714084;-24.30494789573738;RURAL;0.5539822819722918;0.7333333333333333;0.9585218702865762;319.0
528;353720605000010;-47.27444669317018;-24.339020764405745;RURAL;0.4738538393931218;0.75;0.8811432069905939;329.0
529;353720605000011;-47.304432275185675;-24.305692883392595;RURAL;0.545987984104553;0.7833333333333333;0.8698087930824503;481.0
530;353720605000012;-47.22294202509877;-24.145029917447523;RURAL;0.508534960970361;0.8333333333333334;0.935011029838616;548.0
531;353720605000013;-47.09485325478647;-24.032806794903987;RURAL;0.5931511775434859;0.7;0.9248677248677248;199.0
532;353720605000014;-47.10867819684534;-24.121212565759247;RURAL;0.4669417779220976;0.7;0.9672131147540984;143.0
533;353720605000015;-47.26197755073177;-24.25698866529144;RURAL;0.5859882008737586;0.75;0.9124965818977304;598.0
534;353720605000016;-47.239051303268056;-24.276444714129845;URBANO;0.5617712268096453;0.75;0.9689605462364812;689.0
535;353720605000017;-47.258422108677934;-24.30803105425584;URBANO;0.6182914636792127;0.8166666666666667;0.9235209235209236;308.0
536;354260205000001;-47.841214438414816;-24.494345334677927;URBANO;0.7678215867064134;0.9333333333333332;0.973933427097984;548.0
537;354260205000002;-47.84619542084402;-24.492637467711074;URBANO;0.7499400637572435;0.9333333333333332;0.9832152280189232;1069.0
538;354260205000003;-47.8413314901608;-24.491630951992803;URBANO;0.6516420601036095;0.9333333333333332;0.9854517396184064;1043.0
539;354260205000004;-47.83932418199684;-24.498858933453494;URBANO;0.7070414484250162;0.85;0.9848463582603488;1230.0
540;354260205000005;-47.8441123681171;-24.49708471596945;URBANO;0.8234406838934327;1.0;0.9966101694915254;343.0
541;354260205000006;-47.84757444987879;-24.498655888926827;URBANO;0.7080182408424205;0.8833333333333333;0.976845834289064;1103.0
542;354260205000007;-47.849741182377585;-24.49274895575544;URBANO;0.6482271760562799;0.85;0.9802204606012359;618.0
543;354260205000008;-47.850668454977225;-24.490280088170508;URBANO;0.5271816423824301;0.7833333333333333;0.9549573039567172;720.0
544;354260205000009;-47.848561723481126;-24.48823960061514;URBANO;0.579914618596535;0.8166666666666667;0.9605995886726784;1164.0
545;354260205000010;-47.84489705678037;-24.487223129894677;URBANO;0.6731721881387506;0.9;0.9957537154989384;773.0
546;354260205000011;-47.84255461050681;-24.486785315987017;URBANO;0.6315140801254318;0.9666666666666668;0.97982572982573;469.0
547;354260205000012;-47.83931633537556;-24.48595258919883;URBANO;0.6265688670118315;0.9;0.9718294308984518;1028.0
548;354260205000013;-47.831469861677874;-24.490585762473124;URBANO;0.4613616261894152;0.8166666666666667;0.934670781893004;964.0
549;354260205000014;-47.83688832774341;-24.494790862873476;URBANO;0.5948579481571115;0.8;0.977366255144033;704.0
550;354260205000015;-47.833318932236224;-24.49485082053667;URBANO;0.5372593580902139;0.8833333333333333;0.9728523747478892;1210.0
551;354260205000016;-47.83761933142609;-24.504282384685563;URBANO;0.7032282127314515;0.7666666666666667;0.9967547519703291;912.0
552;354260205000017;-47.8406848948439;-24.50488771300455;URBANO;0.6291546027855018;0.8666666666666667;0.9942375886524824;962.0
553;354260205000018;-47.8431163473393;-24.502152228654214;URBANO;0.6603672832761349;0.85;0.9804159239453356;709.0
554;354260205000019;-47.844906517721064;-24.50757955315084;URBANO;0.6880793975879798;0.85;0.975698995194408;975.0
555;354260205000020;-47.85017350085439;-24.501856893865575;URBANO;0.7626685804756456;0.9;0.9851256995339328;889.0
556;354260205000021;-47.85397128054256;-24.50630141396656;URBANO;0.6569808011165479;0.8833333333333333;0.9774877163980346;1084.0
557;354260205000022;-47.85942219337385;-24.507793984355892;URBANO;0.5428413488864287;0.8666666666666667;0.9678425048713296;827.0
558;354260205000023;-47.856970708337755;-24.497761693422323;URBANO;0.6611107658310961;0.8166666666666667;0.9759666395242678;1385.0
559;354260205000024;-47.85186127818001;-24.491984792379252;URBANO;0.5596749691767486;0.8666666666666667;0.9752376387890408;835.0
560;354260205000025;-47.85426543398677;-24.49424095363649;URBANO;0.5327850732374505;0.85;0.958805386293538;834.0
561;354260205000026;-47.851924702678794;-24.484151805107388;URBANO;0.5434178536006251;0.7666666666666667;0.9813088512241054;962.0
562;354260205000027;-47.84446119728426;-24.462651269720748;URBANO;0.543970308961055;0.7833333333333333;0.9642130622030121;1169.0
563;354260205000028;-47.803883838379434;-24.466684725965415;URBANO;0.5194175454203904;0.7833333333333333;0.951800940365108;1096.0
564;354260205000029;-47.81257459314923;-24.461284877644356;URBANO;0.5325286692426214;0.8666666666666667;0.9528473770898014;1144.0
565;354260205000030;-47.81962546678826;-24.492504373427288;URBANO;0.5031011691320675;0.8;0.970181294587342;632.0
566;354260205000031;-47.836226510865046;-24.511400741753516;URBANO;0.5930282731567452;0.85;0.986574074074074;912.0
567;354260205000032;-47.84391507909687;-24.514239531200875;URBANO;0.5500380582977868;0.8166666666666667;0.9744205078297796;901.0
568;354260205000033;-47.867751156691064;-24.5195545141485;URBANO;0.6169413482288997;0.7666666666666667;0.9845360824742267;249.0
569;354260205000034;-47.87389954076843;-24.504616692217592;URBANO;0.6082762069298508;0.7166666666666667;0.9426006882444294;1820.0
570;354260205000035;-47.87545091211504;-24.498365389063142;URBANO;0.5900724691503919;0.7666666666666667;0.9572805170497748;895.0
571;354260205000036;-47.87519306031046;-24.494836790020262;URBANO;0.6136805414427503;0.6333333333333333;0.9677134438763187;636.0
572;354260205000037;-47.87582523578499;-24.481388924352906;URBANO;0.5947835855746113;0.8833333333333333;0.9332615837770476;1221.0
573;354260205000038;-47.83668506451468;-24.51765985371152;URBANO;0.5304409968794851;0.7833333333333333;0.9741116284512952;1435.0
574;354260205000039;-47.823696555951834;-24.520749479743703;URBANO;0.5605674616723592;0.7833333333333333;0.9828477443609024;841.0
575;354260205000040;-47.81927705750187;-24.518595893088072;URBANO;0.5608155659876765;0.7166666666666667;0.9751870514582379;716.0
576;354260205000041;-47.823362179407454;-24.50788072243221;URBANO;0.6816623915967464;0.7;0.9791923216830356;985.0
577;354260205000042;-47.828769020530736;-24.47160055074908;URBANO;0.4445669308663494;0.8166666666666667;0.8831712985695113;903.0
578;354260205000043;-47.82144566759965;-24.47895478858641;URBANO;0.513995819549558;0.8;0.9245661361388364;975.0
579;354260205000044;-47.864593939149884;-24.494558573106243;URBANO;0.6079494288485006;0.6833333333333333;0.9699210901784934;1533.0
580;354260205000045;-47.88167106117398;-24.53695287178255;URBANO;0.4895176083784901;0.7666666666666667;0.9380704636728732;964.0
581;354260205000046;-47.88896861501725;-24.525891698562095;URBANO;0.5190098950160893;0.8833333333333333;0.8768431983385255;292.0
582;354260205000047;-47.74444636041517;-24.408501138513202;URBANO;0.4871775514991761;0.8333333333333334;0.9234615665377036;1113.0
583;354260205000048;-47.92935900005557;-24.509641933495715;RURAL;0.5249053393962246;0.9;0.8344988344988344;191.0
584;354260205000049;-47.90111429914159;-24.4720715988044;RURAL;0.5040134959458986;0.8333333333333334;0.9402467883705208;371.0
585;354260205000050;-47.84991661843512;-24.43498125222013;RURAL;0.4911076739020123;0.7;0.9753086419753086;252.0
586;354260205000051;-47.794735638459635;-24.397591662820105;RURAL;0.5037898342809698;0.8166666666666667;0.9409744128987032;447.0
587;354260205000052;-47.77194154802577;-24.437789799319713;RURAL;0.5994299937153155;0.8333333333333334;0.9795918367346941;195.0
588;354260205000053;-47.765940817116515;-24.479470390819458;RURAL;0.4940899986977806;0.8166666666666667;0.9691056910569106;287.0
589;354260205000054;-47.817703509438566;-24.540126711527115;RURAL;0.4942335426607339;0.8833333333333333;0.9081875667241522;671.0
590;354260205000055;-47.89706719167612;-24.543698386513373;RURAL;0.5704937140177528;0.8333333333333334;0.9655172413793104;102.0
591;354260205000056;-47.710269037067725;-24.435114292150196;RURAL;0.5042678905160833;0.8;0.9407110124384482;331.0
592;354260205000057;-47.66977284866441;-24.46695489445703;RURAL;0.5166396988286441;0.8833333333333333;0.877029287717066;445.0
593;354260205000058;-47.69984501845933;-24.510855085770284;RURAL;0.5252635403216587;0.85;0.9748858447488584;199.0
594;354260205000059;-47.73537856509777;-24.558519530976447;RURAL;0.4896027249361434;0.85;0.942063492063492;239.0
595;354260205000060;-47.825156546379674;-24.568736377468845;RURAL;0.4976521435017817;0.9;0.9861111111111112;181.0
596;354260205000061;-47.92470964920829;-24.592449021648562;RURAL;0.5360384368783958;0.8;0.9573633038979574;654.0
597;354260205000062;-47.99772882637713;-24.55402087793434;RURAL;0.5152583622268744;0.9;0.9427488050415233;466.0
598;354260205000063;-48.02904042194804;-24.5407755813641;RURAL;0.4368010735794223;0.85;0.8910580001489091;559.0
599;354260205000064;-47.947030295329355;-24.55836897305061;RURAL;0.4523645726757997;0.9333333333333332;0.8858422939068101;495.0
600;354260205000065;-47.83479326487423;-24.492244553173833;URBANO;0.5479326945305413;0.8;0.9392791496843284;579.0
601;354260205000066;-47.82577187823831;-24.499918805124203;URBANO;0.743007289901624;0.8;0.9950980392156864;275.0
602;354260205000067;-47.861312960138925;-24.50145821743658;URBANO;0.7351731968921665;0.8166666666666667;0.99457111834962;777.0
603;354260205000068;-47.80807677652253;-24.518778197634866;URBANO;0.43203812235612293;0.7666666666666667;0.9443109936744336;1057.0
604;354260205000069;-47.837268724709666;-24.527227777772264;URBANO;0.5723602982030745;0.7666666666666667;0.9515462952368072;1589.0
605;354280005000001;-49.00839295815363;-24.657448247646286;URBANO;0.6618876119642376;0.7666666666666667;0.9849765258215962;439.0
606;354280005000002;-49.00433268345234;-24.655610606460435;URBANO;0.5520280415874483;0.7333333333333333;0.977653631284916;462.0
607;354280005000003;-49.00159972196646;-24.639921971989867;URBANO;0.4934100915840531;0.7333333333333333;0.9171104370295472;326.0
608;354280005000004;-49.08188383696129;-24.574013239748272;RURAL;0.5269431291726692;0.8;0.911691767979193;442.0
609;354280005000005;-49.01616982289312;-24.603653116660137;RURAL;0.4958991964310038;0.8;0.925163983303518;593.0
610;354280005000006;-48.97610993609487;-24.558143391624647;RURAL;0.5054975137544777;0.7333333333333333;0.9666666666666668;126.0
611;354280005000007;-48.9506608978946;-24.624337769660002;RURAL;0.5011505741437977;0.8166666666666667;0.95891422010825;480.0
612;354280005000008;-49.102638587514505;-24.641107195968658;RURAL;0.494901781932487;0.8;0.9157626626547364;472.0
613;354995305000001;-46.94171913484758;-23.849931234438877;URBANO;0.6200162641601966;0.85;0.979964162614988;1105.0
614;354995305000002;-46.94157600358184;-23.853650308455546;URBANO;0.630863614217661;0.8166666666666667;0.9886104783599088;566.0
615;354995305000003;-46.94671885513059;-23.857831900803706;URBANO;0.6150767431044544;0.7666666666666667;0.961747585236359;760.0
616;354995305000004;-46.95901730151017;-23.86588748333762;URBANO;0.6142520768413653;0.75;0.9666434437477568;375.0
617;354995305000005;-46.98856080348519;-23.87682279807711;URBANO;0.5098989629580153;0.8166666666666667;0.9391263465587376;932.0
618;354995305000006;-46.9721004815997;-23.84464547926949;URBANO;0.6529605508059915;0.7833333333333333;0.9230287256603048;707.0
619;354995305000007;-46.953851777007664;-23.835224367020416;URBANO;0.5551041340535191;0.8;0.9528126593436984;1000.0
620;354995305000008;-46.95208528922895;-23.81397272069681;URBANO;0.5586261199349475;0.85;0.927960927960928;251.0
621;354995305000009;-46.93075924791909;-23.81973794452514;URBANO;0.5522813318727554;0.8;0.9531436198102864;1325.0
622;354995305000010;-46.91520774884672;-23.827407469600097;URBANO;0.6034136372191006;0.7666666666666667;0.9634502923976608;494.0
623;354995305000011;-46.92200587690471;-23.85277157326785;URBANO;0.5502615750665303;0.7666666666666667;0.9158312447786132;569.0
624;354995305000012;-46.920646042380824;-23.87953902541477;URBANO;0.5105085254839115;0.8166666666666667;0.9347509740412148;701.0
625;354995305000013;-46.95852811782617;-23.883068401614576;URBANO;0.6061286098662437;0.8;0.9499205087440382;854.0
626;354995305000014;-47.00842567985618;-23.836297857368773;RURAL;0.5702376942754945;0.7666666666666667;0.9339019189765456;186.0
627;354995305000015;-46.94834571257216;-23.796623264146024;RURAL;0.5734731445881194;0.6833333333333333;0.9503582836916171;449.0
628;354995305000016;-46.97203244824025;-23.787714520255367;RURAL;0.49756724226734705;0.5833333333333334;0.7665130568356374;39.0
629;354995305000017;-46.896241330883285;-23.80626325856433;RURAL;0.5564945289707603;1.0;0.8947637292464878;195.0
630;354995305000018;-46.87181350264073;-23.86908293143697;RURAL;0.5558135494781326;0.7666666666666667;0.9586466165413534;235.0
631;354995305000019;-46.90314767871709;-23.90603764820958;RURAL;0.6851569853862269;0.75;0.9717514124293786;68.0
632;354995305000020;-46.93355671071976;-23.920012970601856;RURAL;0.5270871859420972;0.8333333333333334;0.6424242424242425;50.0
633;354995305000021;-46.9441642046344;-23.855686370764012;URBANO;0.5678472825662466;0.8333333333333334;0.9863085834649816;803.0
634;354995305000022;-46.95102667867234;-23.862287009550304;URBANO;0.5411711524196396;0.8;0.9422563397210708;992.0
635;354995305000023;-46.98658346738122;-23.851031996761957;URBANO;0.6159834584651424;0.75;0.9465790914066776;269.0
636;354995305000024;-46.90735840887822;-23.819548311121377;URBANO;0.5487454477362252;0.8666666666666667;0.8865089514066495;230.0
637;354995305000025;-46.900283031174865;-23.84347389978779;URBANO;0.4969461530594162;0.8166666666666667;0.9554215570151826;266.0
638;354995305000026;-46.901225040484995;-23.86388955377347;URBANO;0.5352370937327829;0.8166666666666667;0.9292592592592592;309.0
639;354995305000027;-46.94069413942286;-23.894008089947274;URBANO;0.6094695224102614;0.7333333333333333;0.9593495934959351;155.0
640;355180105000001;-47.926622650396205;-24.38928921708089;URBANO;0.6439483440973472;0.85;0.9726943296075128;1167.0
641;355180105000002;-47.926433011770776;-24.382941908200827;URBANO;0.5685315351990501;0.7666666666666667;0.974746627915642;838.0
642;355180105000003;-47.92867910874127;-24.383485790619883;URBANO;0.6262169831984788;0.8333333333333334;0.9642432352066608;892.0
643;355180105000004;-47.93153860285769;-24.38693862794014;URBANO;0.5282360691155522;0.7833333333333333;0.9162800251316998;1292.0
644;355180105000005;-47.92454815075882;-24.38338591682686;URBANO;0.5826601712396239;0.7833333333333333;0.9656372824256036;916.0
645;355180105000006;-47.93603858304014;-24.392771098334023;URBANO;0.4441740136918425;0.7833333333333333;0.8967884116282673;1643.0
646;355180105000007;-47.92642684092435;-24.37630500192024;URBANO;0.5787269301145339;0.5833333333333334;0.9692982456140352;105.0
647;355180105000008;-47.90936652945281;-24.428784445883288;RURAL;0.5528258992505973;0.8;0.9417052956875964;298.0
648;355180105000009;-47.94480293898353;-24.422087234704435;RURAL;0.5716266503039047;0.8333333333333334;0.9318245748625495;330.0
649;355180105000010;-47.94594749673067;-24.464469214830945;RURAL;0.5640856921095746;0.7833333333333333;0.9813874788494078;276.0
650;355180105000011;-47.9853504647897;-24.480770949121716;RURAL;0.6211065030851348;0.8333333333333334;0.9531472359058566;264.0
651;355180105000012;-47.94927314840742;-24.382834572590532;RURAL;0.5068590597717795;0.7833333333333333;0.9818181818181818;77.0
652;355180105000013;-47.98550650520853;-24.422775578248658;RURAL;0.4996787975782247;0.75;0.9080459770114944;190.0
653;355180105000014;-47.97679061986641;-24.35495308665855;RURAL;0.5269460839020422;0.8666666666666667;0.9278046162104132;358.0
654;355180105000015;-48.0445266907962;-24.32475794317378;RURAL;0.5173387569440898;0.9;0.9213564213564216;370.0
655;355180105000016;-47.95006044730819;-24.276203935674555;URBANO;0.5209623753734763;0.8833333333333333;0.9374385447394296;311.0
656;355180105000017;-48.04168431891614;-24.27452276831336;RURAL;0.5534020388020648;0.7666666666666667;0.92482422155259;666.0
657;355180105000018;-47.98017976072988;-24.244103838689337;RURAL;0.5771809344739209;0.85;0.8388453580272042;417.0
658;355180105000020;-47.808397168417706;-24.24675301591599;RURAL;0.5393726988326666;0.7666666666666667;0.9328980198545416;654.0
659;355180105000021;-47.870992677758224;-24.261325201872065;RURAL;0.4497872143972336;0.7666666666666667;0.9202261084614026;824.0
660;355180105000023;-47.90265598127339;-24.327530934766834;RURAL;0.4987552082427398;0.85;0.7677419354838709;441.0
661;355180105000025;-47.866985971937126;-24.408117567797856;RURAL;0.5362606224166576;0.85;0.9039084055704012;336.0
662;355180105000026;-47.93765766830638;-24.36556946273017;RURAL;0.454759289367312;0.7833333333333333;0.9197530864197532;155.0
663;355180105000027;-48.09155281884105;-24.232480078692543;RURAL;0.30074598870554503;0.95;0.8850574712643677;123.0
664;355350005000001;-47.50431317116163;-23.97088896837509;URBANO;0.5904102222839259;0.8166666666666667;0.9575606513791958;704.0
665;355350005000002;-47.51272364269414;-23.97311534213925;URBANO;0.5373720271832976;0.8166666666666667;0.9145933431647718;918.0
666;355350005000003;-47.511790699646525;-23.962664751910054;URBANO;0.523300542117286;0.7666666666666667;0.8837555631633002;658.0
667;355350005000004;-47.51066872440918;-23.92116024324967;URBANO;0.5599835906491881;0.85;0.945944763467323;758.0
668;355350005000005;-47.52040028722017;-23.902278590232637;URBANO;0.5521867472220774;0.7666666666666667;0.9338118022328548;617.0
669;355350005000006;-47.49751985474344;-23.954925859063646;URBANO;0.5785313371697599;0.8;0.9671429848421;1107.0
670;355350005000007;-47.466166604247256;-23.94102645439505;RURAL;0.5067220913334769;0.8666666666666667;0.9207680835197616;407.0
671;355350005000008;-47.45052015066839;-24.0220112919922;RURAL;0.6075476076807008;0.8166666666666667;0.955;263.0
672;355350005000010;-47.74080809916597;-24.032050254134948;RURAL;0.4956028118575018;0.85;0.9160353535353536;181.0
673;355350005000011;-47.53876775076518;-23.956192602621034;RURAL;0.5947671657087332;0.8166666666666667;0.9312422047076933;326.0
674;355350005000012;-47.5816144249323;-23.910936328997494;RURAL;0.5299975104448933;0.7666666666666667;0.9633911368015414;239.0
675;355350005000013;-47.56431740631757;-23.880608979339502;RURAL;0.4935363579759178;0.85;0.9401254449906764;470.0
676;355350005000014;-47.5852725556896;-24.039134733025847;RURAL;0.4941615429382051;0.7666666666666667;0.8857045989390132;385.0
677;355350005000015;-47.50680227426021;-23.963691636601393;URBANO;0.6431500758922823;0.9333333333333332;0.9833333333333334;330.0
678;355350005000016;-47.52615096035007;-23.90492307846072;URBANO;0.5502396705698572;0.7333333333333333;0.9423413596207714;613.0
679;410020205000001;-48.99209010503292;-24.6614472204835;URBANO;0.6313741998984918;0.7333333333333333;0.965731686395608;457.0
680;410020205000002;-48.990988588066585;-24.6595637860031;URBANO;0.6569856641337227;0.7666666666666667;0.9802706552706554;607.0
681;410020205000003;-48.97230093943256;-24.729385970070524;RURAL;0.5369002450789271;0.8333333333333334;0.9038720538720538;461.0
682;410020205000004;-48.91769090057775;-24.72778298344276;RURAL;0.5120031537240035;0.8;0.945604311008468;594.0
683;410020205000005;-48.920161103019126;-24.680382801848257;RURAL;0.5632481382621483;0.9;0.9629629629629628;20.0
684;410020205000006;-49.05684024716062;-24.686568163384344;RURAL;0.4464269185164801;0.7666666666666667;0.8191214470284237;123.0
685;410020205000007;-48.90417560731559;-24.673568458354865;RURAL;0.5417024304721366;0.8833333333333333;0.9550898203592816;418.0
686;410020205000008;-48.85751512135209;-24.7086570869156;RURAL;0.4386684194533008;0.8166666666666667;0.8607315389924085;319.0
687;410020205000009;-48.80976133262663;-24.679851131330008;RURAL;0.5450438417257131;0.8333333333333334;0.9003849336259308;493.0
688;410020205000010;-48.81042887736501;-24.780545469995353;RURAL;0.4260529274707292;0.8166666666666667;0.8184819601325147;481.0
689;410020205000011;-48.71589149298579;-24.763906565134413;RURAL;0.454549359978769;0.7666666666666667;0.8940972222222223;175.0
690;410020205000012;-48.61307767934891;-24.75580038712212;RURAL;0.3326450512078488;0.75;0.6789915966386554;103.0
691;410020205000013;-48.61927271066397;-24.859032347554816;RURAL;0.4591030554633975;0.7;0.9000085755938599;244.0
692;410020205000014;-48.92637449039885;-24.835268590755806;RURAL;0.3664197709896105;0.7;0.8411027568922306;106.0
693;410020205000015;-48.99682552551451;-24.856216684440778;RURAL;0.5317637772892148;0.8666666666666667;0.9197080291970804;172.0
694;410020205000016;-49.028405921859566;-24.8279860147285;RURAL;0.4747422737951694;0.7833333333333333;0.8444605708756652;153.0
695;410020205000017;-49.05591719234673;-24.770326830759824;RURAL;0.5062714980911851;0.6333333333333333;0.8770973154362416;196.0
696;410020205000018;-48.981898172912295;-24.66769958838911;URBANO;0.5419834612984474;0.8333333333333334;0.9148561895611356;729.0
697;410020205000019;-48.99941649887389;-24.656363238258546;URBANO;0.5884842765430388;0.7833333333333333;0.9517543859649122;105.0
698;410020205000020;-48.98627690408628;-24.669879287096727;URBANO;0.4916308441349349;0.7333333333333333;0.9359770114942528;152.0
699;410020205000021;-48.96393280637029;-24.681864476781413;RURAL;0.498461627674452;0.9;0.9024618149146452;257.0
700;410310705000001;-49.10534415383165;-25.214865675159537;URBANO;0.5915489791892761;0.75;0.9668530203656912;1391.0
701;410310705000002;-49.111959754135135;-25.215294588662676;URBANO;0.5743629038641611;0.8;0.944016768368904;1145.0
